user_id,first_name,last_name,gender,city,major,degree_type,gpa,skill_name,skill_level
U0226,Huy,Le,Female,Ho Chi Minh,Finance,Master,3.55,Power BI,L1
U0227,Nhi,Le,Male,Ho Chi Minh,Marketing,Bachelor,2.93,Communication,L3
U0228,Hoa,Hoang,Female,Ho Chi Minh,Marketing,Master,3.73,Social Media,L3
U0229,Khanh,Pham,Female,Hanoi,Business Administration,Bachelor,3.85,Negotiation,L2
U0230,Trang,Pham,Female,Hanoi,Business Administration,Bachelor,2.66,"Communication, Project Management, Negotiation","L2, L1, L1"
U0231,Minh,Do,Male,Hanoi,Marketing,Bachelor,2.45,Communication,L3
U0232,Anh,Dang,Male,Hanoi,Business Administration,Master,2.93,"Excel, Leadership, Project Management","L4, L4, L2"
U0233,Minh,Pham,Male,Hanoi,Computer Science,Bachelor,2.36,Python,L2
U0234,Linh,Le,Male,Hanoi,Computer Science,Master,3.77,"Machine Learning, Java","L4, L1"
U0235,Linh,Vo,Female,Hanoi,Business Administration,Master,2.68,"Excel, Project Management, Communication, Negotiation, Leadership","L3, L4, L4, L1, L1"
U0236,Nhi,Le,Female,Ho Chi Minh,Information Systems,Master,3.15,"Python, Excel, Power BI, Data Visualization, SQL","L4, L3, L4, L2, L1"
U0237,Khanh,Vo,Female,Hanoi,Marketing,Master,3.19,"Power BI, Communication, Social Media, Marketing Strategy","L4, L2, L2, L3"
U0238,Khanh,Do,Female,Hanoi,Computer Science,Bachelor,3.03,"Data Structures, Java","L1, L1"
U0239,Huy,Vo,Female,Hanoi,Business Administration,Bachelor,2.31,"Leadership, Excel","L1, L3"
U0240,Huy,Pham,Female,Da Nang,Business Administration,Master,3.98,"Leadership, Excel","L2, L3"
U0241,Huy,Hoang,Male,Ho Chi Minh,Computer Science,Bachelor,2.35,"R, Machine Learning, Python","L1, L4, L4"
U0242,Trang,Vo,Female,Hanoi,Computer Science,Master,3.5,"Python, Data Structures, Machine Learning","L4, L3, L4"
U0243,Phuc,Le,Female,Ho Chi Minh,Information Systems,Master,3.58,Python,L3
U0244,Tuan,Bui,Female,Ho Chi Minh,Business Administration,Bachelor,2.29,"Negotiation, Project Management","L3, L3"
U0245,Phuc,Pham,Male,Da Nang,Business Administration,Master,3.87,"Project Management, Negotiation, Leadership","L1, L1, L3"
U0246,Minh,Bui,Female,Hanoi,Finance,Bachelor,2.98,"Accounting, Excel","L2, L2"
U0247,Phuc,Phan,Female,Ho Chi Minh,Information Systems,Master,3.26,Python,L3
U0248,Trang,Phan,Male,Ho Chi Minh,Computer Science,Master,3.28,"Python, Machine Learning, R","L4, L1, L3"
U0249,Minh,Le,Female,Da Nang,Computer Science,Master,3.01,Python,L1
U0250,Phuc,Phan,Male,Ho Chi Minh,Marketing,Master,2.28,"Marketing Strategy, Communication, Power BI, Social Media","L1, L3, L2, L3"
U0251,Trang,Dang,Male,Da Nang,Computer Science,Bachelor,3.5,"Java, Machine Learning, Python, Data Structures, R","L2, L3, L2, L1, L3"
U0252,Tuan,Do,Female,Ho Chi Minh,Business Administration,Master,3.16,"Excel, Communication, Negotiation","L3, L1, L1"
U0253,Phuc,Pham,Female,Ho Chi Minh,Computer Science,Master,2.24,"Python, Java, Data Structures","L4, L4, L1"
U0254,Trang,Bui,Male,Ho Chi Minh,Business Administration,Bachelor,3.4,"Negotiation, Leadership, Communication, Excel, Project Management","L1, L3, L4, L3, L2"
U0255,Huy,Le,Female,Ho Chi Minh,Business Administration,Master,3.41,"Project Management, Communication, Negotiation, Excel, Leadership","L2, L1, L1, L1, L3"
U0256,Khanh,Dang,Female,Da Nang,Information Systems,Master,3.1,"Data Visualization, SQL, Excel","L1, L2, L2"
U0257,Huy,Le,Male,Hanoi,Computer Science,Master,2.18,"Machine Learning, Java, R, Data Structures, Python","L3, L2, L2, L3, L3"
U0258,Khanh,Dang,Male,Ho Chi Minh,Information Systems,Master,2.71,"Data Visualization, Excel","L2, L3"
U0259,Anh,Phan,Female,Ho Chi Minh,Business Administration,Master,2.1,"Leadership, Project Management, Communication","L4, L3, L2"
U0260,Anh,Phan,Male,Hanoi,Computer Science,Master,2.96,"Machine Learning, Java, Python, R, Data Structures","L4, L3, L3, L4, L1"
U0261,Anh,Vo,Female,Ho Chi Minh,Computer Science,Bachelor,3.81,Java,L4
U0262,Tuan,Tran,Female,Hanoi,Information Systems,Master,2,"Data Visualization, SQL, Excel, Python, Power BI","L3, L3, L4, L4, L4"
U0263,Huy,Le,Female,Hanoi,Information Systems,Bachelor,2.53,"Excel, Power BI","L4, L3"
U0264,Khanh,Vo,Female,Ho Chi Minh,Business Administration,Master,3.6,"Excel, Negotiation, Leadership, Project Management, Communication","L1, L2, L2, L2, L4"
U0265,Trang,Pham,Male,Ho Chi Minh,Business Administration,Bachelor,2.02,"Communication, Excel, Project Management, Leadership, Negotiation","L1, L1, L1, L4, L1"
U0266,Minh,Vo,Female,Hanoi,Computer Science,Bachelor,2.02,"Machine Learning, Data Structures, Java","L3, L2, L1"
U0267,Trang,Nguyen,Male,Hanoi,Computer Science,Bachelor,3.22,Python,L4
U0268,Minh,Phan,Female,Hanoi,Finance,Bachelor,3.58,Accounting,L4
U0269,Linh,Nguyen,Female,Da Nang,Finance,Master,3.55,"Excel, Power BI, SQL","L2, L2, L4"
U0270,Trang,Le,Male,Hanoi,Marketing,Master,3.56,"Marketing Strategy, Excel, Power BI","L4, L2, L1"
U0271,Phuc,Bui,Female,Hanoi,Business Administration,Master,2.72,Project Management,L1
U0272,Phuc,Bui,Male,Ho Chi Minh,Marketing,Bachelor,3.77,"Power BI, Communication, Marketing Strategy","L3, L3, L3"
U0273,Nhi,Pham,Male,Ho Chi Minh,Marketing,Bachelor,2.03,"Marketing Strategy, Power BI, Social Media, Communication","L3, L3, L2, L1"
U0274,Huy,Vo,Female,Ho Chi Minh,Information Systems,Bachelor,2.62,"Data Visualization, Python","L1, L2"
U0275,Minh,Bui,Female,Ho Chi Minh,Information Systems,Bachelor,2.67,"SQL, Python, Data Visualization","L4, L1, L4"
U0276,Minh,Dang,Female,Ho Chi Minh,Finance,Bachelor,2.33,"Excel, Accounting, SQL, Power BI","L2, L2, L4, L4"
U0277,Huy,Dang,Female,Hanoi,Marketing,Bachelor,2.67,"Excel, Communication, Social Media, Power BI, Marketing Strategy","L4, L1, L3, L4, L2"
U0278,Tuan,Pham,Male,Ho Chi Minh,Finance,Bachelor,3.17,"Power BI, Accounting","L1, L2"
U0279,Nhi,Do,Female,Hanoi,Business Administration,Master,3.04,"Project Management, Leadership","L1, L2"
U0280,Tuan,Phan,Female,Da Nang,Computer Science,Bachelor,2.64,Data Structures,L1
U0281,Tuan,Vo,Female,Ho Chi Minh,Information Systems,Master,3.5,Power BI,L2
U0282,Tuan,Le,Female,Ho Chi Minh,Business Administration,Master,3.43,"Communication, Negotiation, Project Management, Leadership, Excel","L3, L1, L3, L3, L1"
U0283,Huy,Hoang,Female,Hanoi,Business Administration,Bachelor,2.56,Excel,L4
U0284,Tuan,Hoang,Male,Da Nang,Information Systems,Bachelor,2.65,"Power BI, Python","L1, L1"
U0285,Phuc,Hoang,Female,Hanoi,Information Systems,Bachelor,2.58,SQL,L1
U0286,Anh,Bui,Male,Da Nang,Marketing,Bachelor,2.26,"Excel, Social Media","L1, L2"
U0287,Linh,Do,Female,Ho Chi Minh,Finance,Master,3.51,"Data Analysis, SQL, Excel","L3, L3, L2"
U0288,Minh,Do,Female,Hanoi,Business Administration,Bachelor,2.09,"Communication, Project Management, Negotiation, Leadership, Excel","L2, L3, L2, L3, L4"
U0289,Minh,Vo,Female,Da Nang,Marketing,Master,2.3,"Excel, Marketing Strategy, Social Media","L3, L3, L2"
U0290,Linh,Vo,Male,Ho Chi Minh,Marketing,Bachelor,2.21,"Communication, Power BI, Excel, Social Media","L3, L3, L1, L1"
U0291,Huy,Do,Female,Hanoi,Business Administration,Master,3.65,"Leadership, Communication, Excel, Negotiation","L4, L1, L1, L3"
U0292,Trang,Pham,Male,Hanoi,Business Administration,Master,2.09,Project Management,L3
U0293,Huy,Vo,Male,Ho Chi Minh,Computer Science,Master,3.33,"Python, R, Data Structures, Java, Machine Learning","L2, L3, L4, L4, L4"
U0294,Minh,Pham,Female,Hanoi,Finance,Master,2.09,"Accounting, Power BI, Excel","L1, L1, L1"
U0295,Minh,Nguyen,Male,Ho Chi Minh,Business Administration,Master,3.57,"Excel, Project Management, Communication, Negotiation, Leadership","L4, L2, L3, L1, L4"
U0296,Linh,Dang,Female,Ho Chi Minh,Information Systems,Bachelor,3.83,"Data Visualization, SQL","L4, L4"
U0297,Tuan,Phan,Female,Ho Chi Minh,Computer Science,Bachelor,2.97,"Machine Learning, Data Structures","L1, L3"
U0298,Huy,Vo,Male,Hanoi,Finance,Bachelor,3.61,Data Analysis,L3
U0299,Khanh,Do,Female,Hanoi,Information Systems,Master,3.41,"Data Visualization, Power BI, SQL","L4, L2, L1"
U0300,Linh,Dang,Female,Ho Chi Minh,Information Systems,Bachelor,3.59,"Power BI, Excel, SQL, Python, Data Visualization","L3, L2, L2, L2, L4"
U0301,Phuc,Dang,Male,Hanoi,Finance,Master,3.53,"Power BI, Accounting, SQL, Data Analysis, Excel","L3, L2, L4, L4, L1"
U0302,Minh,Tran,Male,Hanoi,Computer Science,Master,2.41,"Data Structures, Machine Learning, Java, R","L4, L4, L1, L2"
U0303,Linh,Do,Male,Ho Chi Minh,Information Systems,Bachelor,3,"Python, Power BI","L3, L2"
U0304,Huy,Phan,Male,Hanoi,Marketing,Master,3.92,"Marketing Strategy, Excel","L2, L2"
U0305,Minh,Do,Male,Hanoi,Finance,Bachelor,2.69,Excel,L1
U0306,Trang,Vo,Male,Da Nang,Finance,Master,3.94,Data Analysis,L2
U0307,Linh,Le,Female,Hanoi,Business Administration,Bachelor,3.17,"Project Management, Negotiation","L1, L3"
U0308,Nhi,Nguyen,Male,Hanoi,Computer Science,Master,2.92,Java,L4
U0309,Minh,Pham,Male,Ho Chi Minh,Marketing,Bachelor,3.32,"Excel, Communication, Power BI, Marketing Strategy, Social Media","L4, L2, L3, L3, L2"
U0310,Huy,Le,Female,Da Nang,Marketing,Bachelor,3.63,"Marketing Strategy, Communication","L3, L2"
U0311,Anh,Nguyen,Female,Ho Chi Minh,Business Administration,Master,2.79,"Leadership, Communication, Negotiation","L3, L3, L1"
U0312,Khanh,Le,Male,Ho Chi Minh,Information Systems,Master,2.07,"Data Visualization, Python, Power BI, SQL","L1, L2, L1, L1"
U0313,Hoa,Pham,Male,Ho Chi Minh,Information Systems,Master,3.42,Power BI,L2
U0314,Tuan,Bui,Female,Ho Chi Minh,Marketing,Bachelor,3.91,"Excel, Social Media, Communication, Power BI","L3, L3, L2, L3"
U0315,Hoa,Do,Male,Hanoi,Computer Science,Bachelor,3.25,"Java, Python, R, Machine Learning, Data Structures","L2, L1, L4, L2, L1"
U0316,Huy,Le,Male,Hanoi,Information Systems,Master,2.38,"Data Visualization, SQL, Python","L1, L1, L1"
U0317,Phuc,Vo,Female,Ho Chi Minh,Finance,Bachelor,2.5,"Excel, Accounting, Power BI","L4, L4, L2"
U0318,Phuc,Phan,Male,Da Nang,Business Administration,Bachelor,3.82,"Project Management, Excel, Negotiation","L4, L3, L4"
U0319,Anh,Hoang,Female,Hanoi,Computer Science,Master,2.03,"Java, Python, Machine Learning, Data Structures, R","L3, L4, L1, L2, L1"
U0320,Tuan,Vo,Male,Ho Chi Minh,Information Systems,Bachelor,3.1,"Python, SQL, Power BI, Data Visualization, Excel","L2, L1, L2, L3, L4"
U0321,Nhi,Pham,Female,Ho Chi Minh,Marketing,Bachelor,2.32,"Communication, Social Media","L1, L2"
U0322,Anh,Phan,Female,Da Nang,Business Administration,Bachelor,2.57,"Excel, Negotiation, Leadership, Project Management","L1, L4, L4, L3"
U0323,Hoa,Vo,Female,Hanoi,Information Systems,Master,2.61,Excel,L1
U0324,Anh,Dang,Male,Da Nang,Marketing,Bachelor,2.44,"Excel, Social Media","L3, L1"
U0325,Hoa,Do,Female,Ho Chi Minh,Information Systems,Master,3.58,"SQL, Python, Excel, Data Visualization","L2, L2, L1, L1"
U0326,Minh,Phan,Male,Da Nang,Business Administration,Bachelor,2.66,"Excel, Communication, Project Management, Leadership, Negotiation","L4, L1, L4, L4, L2"
U0327,Phuc,Dang,Female,Ho Chi Minh,Finance,Bachelor,2.69,"Power BI, Accounting, Data Analysis, Excel","L4, L2, L3, L3"
U0328,Minh,Vo,Female,Hanoi,Finance,Bachelor,2.91,"Excel, Accounting, Power BI","L4, L4, L2"
U0329,Khanh,Nguyen,Female,Hanoi,Marketing,Bachelor,3.8,"Marketing Strategy, Power BI, Excel, Social Media","L4, L2, L2, L4"
U0330,Tuan,Tran,Male,Da Nang,Finance,Bachelor,3.38,Data Analysis,L3
U0331,Nhi,Nguyen,Male,Ho Chi Minh,Business Administration,Master,2.12,Project Management,L1
U0332,Hoa,Do,Female,Ho Chi Minh,Marketing,Bachelor,2.08,Excel,L4
U0333,Nhi,Phan,Male,Hanoi,Information Systems,Bachelor,3.13,"Excel, Data Visualization","L1, L4"
U0334,Hoa,Phan,Male,Hanoi,Computer Science,Bachelor,3.77,"Python, R, Machine Learning, Data Structures","L2, L3, L1, L2"
U0335,Huy,Do,Male,Da Nang,Information Systems,Bachelor,2.65,"Power BI, Python, Data Visualization, SQL","L4, L1, L2, L1"
U0336,Anh,Dang,Female,Ho Chi Minh,Business Administration,Master,2.5,"Communication, Negotiation, Excel","L2, L3, L2"
U0337,Khanh,Tran,Male,Ho Chi Minh,Marketing,Bachelor,3.5,"Communication, Marketing Strategy, Excel, Social Media, Power BI","L3, L4, L3, L4, L1"
U0338,Phuc,Vo,Female,Ho Chi Minh,Information Systems,Bachelor,3.2,SQL,L1
U0339,Hoa,Pham,Female,Hanoi,Marketing,Bachelor,3.13,Communication,L1
U0340,Nhi,Nguyen,Female,Ho Chi Minh,Finance,Bachelor,2.3,"Data Analysis, SQL","L4, L2"
U0341,Khanh,Nguyen,Male,Hanoi,Computer Science,Master,2.35,"Python, Machine Learning, Data Structures, Java, R","L1, L2, L1, L1, L4"
U0342,Trang,Hoang,Female,Hanoi,Business Administration,Master,2.56,Leadership,L4
U0343,Trang,Tran,Male,Hanoi,Information Systems,Bachelor,2.41,SQL,L1
U0344,Minh,Pham,Male,Ho Chi Minh,Computer Science,Bachelor,3.94,"Python, Data Structures, R","L4, L1, L1"
U0345,Phuc,Nguyen,Female,Hanoi,Business Administration,Bachelor,2.04,"Project Management, Leadership, Negotiation, Excel","L3, L1, L1, L1"
U0346,Huy,Pham,Female,Ho Chi Minh,Business Administration,Bachelor,3.25,Communication,L4
U0347,Nhi,Vo,Female,Ho Chi Minh,Finance,Bachelor,3.04,"Accounting, Data Analysis, Power BI, Excel, SQL","L1, L4, L3, L2, L4"
U0348,Anh,Phan,Male,Hanoi,Marketing,Master,2.65,"Marketing Strategy, Social Media","L4, L2"
U0349,Anh,Pham,Male,Hanoi,Marketing,Master,3.78,Communication,L1
U0350,Nhi,Nguyen,Female,Hanoi,Computer Science,Bachelor,3.34,"Machine Learning, Data Structures","L1, L3"
U0351,Tuan,Dang,Female,Da Nang,Finance,Bachelor,4,Excel,L4
U0352,Huy,Tran,Male,Hanoi,Business Administration,Bachelor,2.34,"Excel, Communication, Negotiation, Leadership","L1, L3, L4, L4"
U0353,Khanh,Do,Male,Hanoi,Finance,Master,2.18,"SQL, Power BI, Data Analysis, Excel, Accounting","L2, L1, L1, L4, L1"
U0354,Hoa,Le,Female,Ho Chi Minh,Finance,Bachelor,2.28,"Excel, Accounting, SQL","L3, L1, L1"
U0355,Tuan,Bui,Male,Hanoi,Computer Science,Bachelor,2.54,"Java, Machine Learning, R, Data Structures","L3, L3, L1, L2"
U0356,Hoa,Bui,Male,Hanoi,Marketing,Master,2.83,"Power BI, Marketing Strategy, Social Media","L3, L2, L2"
U0357,Hoa,Le,Male,Ho Chi Minh,Finance,Master,3.73,"SQL, Power BI","L1, L1"
U0358,Tuan,Pham,Male,Hanoi,Finance,Bachelor,2.57,"Excel, Accounting, Data Analysis","L1, L3, L3"
U0359,Minh,Tran,Male,Ho Chi Minh,Finance,Bachelor,3.83,Power BI,L2
U0360,Trang,Pham,Male,Da Nang,Information Systems,Bachelor,2.93,"Python, Power BI, SQL, Excel, Data Visualization","L4, L4, L3, L3, L1"
U0361,Hoa,Do,Female,Ho Chi Minh,Finance,Bachelor,3.29,"Data Analysis, Excel, Power BI, Accounting, SQL","L2, L2, L4, L3, L4"
U0362,Tuan,Tran,Male,Ho Chi Minh,Finance,Master,2.53,"Data Analysis, SQL, Power BI, Excel","L3, L1, L4, L1"
U0363,Tuan,Le,Female,Ho Chi Minh,Business Administration,Master,2.31,"Excel, Leadership, Project Management, Communication, Negotiation","L2, L2, L3, L2, L3"
U0364,Linh,Pham,Female,Hanoi,Information Systems,Bachelor,3.74,"Power BI, Data Visualization","L3, L4"
U0365,Minh,Hoang,Male,Ho Chi Minh,Finance,Master,2.22,"SQL, Power BI, Data Analysis","L3, L2, L2"
U0366,Phuc,Nguyen,Female,Hanoi,Finance,Bachelor,3.55,"SQL, Excel, Power BI","L3, L2, L4"
U0367,Linh,Dang,Female,Hanoi,Computer Science,Master,3.16,"Java, Python, Machine Learning, R, Data Structures","L1, L2, L4, L2, L3"
U0368,Linh,Phan,Female,Da Nang,Computer Science,Bachelor,3.72,"Machine Learning, Python, Data Structures, Java, R","L4, L4, L3, L2, L2"
U0369,Nhi,Dang,Male,Ho Chi Minh,Information Systems,Bachelor,3.44,Python,L4
U0370,Trang,Do,Female,Hanoi,Business Administration,Master,2.56,"Project Management, Negotiation, Communication","L1, L2, L2"
U0371,Tuan,Pham,Male,Hanoi,Information Systems,Master,3.15,Power BI,L2
U0372,Trang,Vo,Female,Ho Chi Minh,Information Systems,Master,2.03,"Python, Excel, Data Visualization, Power BI, SQL","L3, L3, L2, L3, L4"
U0373,Huy,Tran,Female,Da Nang,Computer Science,Master,2.95,"Java, Python","L3, L4"
U0374,Nhi,Pham,Female,Hanoi,Computer Science,Master,2.17,"R, Machine Learning, Data Structures, Python, Java","L1, L4, L4, L2, L1"
U0375,Phuc,Tran,Female,Ho Chi Minh,Business Administration,Bachelor,2.86,"Excel, Communication, Negotiation, Project Management, Leadership","L4, L3, L4, L3, L3"
U0376,Trang,Phan,Male,Hanoi,Finance,Bachelor,2.22,"SQL, Accounting, Excel","L4, L3, L1"
U0377,Anh,Hoang,Female,Ho Chi Minh,Business Administration,Master,3.91,Project Management,L2
U0378,Hoa,Dang,Female,Hanoi,Finance,Bachelor,3.05,"Excel, Power BI, Accounting","L4, L4, L3"
U0379,Huy,Nguyen,Male,Hanoi,Marketing,Bachelor,3.83,"Social Media, Power BI, Communication, Excel","L2, L2, L2, L1"
U0380,Minh,Phan,Male,Hanoi,Computer Science,Bachelor,2.04,"Python, Java, Machine Learning","L1, L1, L4"
U0381,Phuc,Phan,Male,Da Nang,Marketing,Bachelor,3.28,"Excel, Power BI, Social Media, Marketing Strategy, Communication","L2, L1, L1, L4, L3"
U0382,Huy,Dang,Female,Ho Chi Minh,Marketing,Master,2.61,"Social Media, Power BI, Marketing Strategy, Excel","L3, L1, L1, L2"
U0383,Hoa,Phan,Male,Da Nang,Computer Science,Bachelor,2.86,"Java, Data Structures, R","L4, L4, L1"
U0384,Nhi,Vo,Male,Da Nang,Marketing,Bachelor,3.75,"Communication, Social Media, Marketing Strategy, Excel","L1, L1, L4, L1"
U0385,Hoa,Vo,Male,Ho Chi Minh,Information Systems,Bachelor,3.96,"Excel, Power BI","L1, L3"
U0386,Linh,Bui,Male,Hanoi,Finance,Bachelor,2.49,"Power BI, Excel, Accounting, Data Analysis, SQL","L3, L1, L2, L1, L4"
U0387,Hoa,Bui,Male,Hanoi,Business Administration,Master,3.9,Excel,L2
U0388,Linh,Vo,Male,Ho Chi Minh,Computer Science,Bachelor,3.38,"Python, Machine Learning, Data Structures, Java","L3, L2, L4, L2"
U0389,Nhi,Le,Female,Ho Chi Minh,Information Systems,Bachelor,3.9,"SQL, Python, Data Visualization, Excel, Power BI","L1, L3, L2, L4, L3"
U0390,Khanh,Hoang,Male,Da Nang,Business Administration,Bachelor,3.12,"Leadership, Excel","L2, L2"
U0391,Linh,Tran,Female,Hanoi,Business Administration,Master,3.92,"Project Management, Leadership, Excel, Communication","L4, L3, L1, L3"
U0392,Minh,Hoang,Male,Hanoi,Business Administration,Master,3.78,"Excel, Communication, Leadership, Negotiation, Project Management","L2, L1, L2, L2, L3"
U0393,Hoa,Do,Male,Hanoi,Marketing,Bachelor,2.26,Marketing Strategy,L1
U0394,Hoa,Phan,Male,Ho Chi Minh,Marketing,Bachelor,2.62,"Power BI, Social Media","L2, L1"
U0395,Minh,Nguyen,Female,Hanoi,Marketing,Master,2.49,Marketing Strategy,L3
U0396,Anh,Phan,Male,Hanoi,Marketing,Bachelor,3.14,"Social Media, Power BI, Communication, Marketing Strategy, Excel","L4, L1, L1, L3, L2"
U0397,Tuan,Hoang,Male,Da Nang,Information Systems,Master,3.61,Python,L4
U0398,Khanh,Vo,Male,Ho Chi Minh,Marketing,Bachelor,3.52,"Social Media, Marketing Strategy, Excel, Communication","L3, L4, L1, L2"
U0399,Phuc,Dang,Male,Hanoi,Computer Science,Bachelor,3.45,"R, Java","L4, L3"
U0400,Linh,Do,Female,Hanoi,Business Administration,Master,2.75,"Project Management, Leadership, Negotiation","L3, L1, L3"
U0401,Minh,Vo,Female,Ho Chi Minh,Information Systems,Bachelor,2.28,Data Visualization,L4
U0402,Nhi,Hoang,Female,Hanoi,Marketing,Bachelor,2.42,"Power BI, Marketing Strategy, Social Media, Excel, Communication","L4, L3, L1, L2, L3"
U0403,Linh,Dang,Female,Ho Chi Minh,Business Administration,Bachelor,3.48,"Communication, Project Management","L3, L1"
U0404,Tuan,Nguyen,Female,Hanoi,Information Systems,Master,2.3,"Excel, Data Visualization, Power BI, Python, SQL","L4, L4, L3, L3, L1"
U0405,Nhi,Hoang,Male,Ho Chi Minh,Business Administration,Master,2.45,"Project Management, Negotiation","L4, L3"
U0406,Huy,Tran,Male,Hanoi,Information Systems,Bachelor,2.85,"Power BI, Python, Data Visualization, Excel","L4, L1, L4, L2"
U0407,Hoa,Pham,Male,Hanoi,Finance,Bachelor,2.14,"Data Analysis, SQL, Excel, Power BI","L3, L4, L3, L1"
U0408,Huy,Dang,Female,Da Nang,Information Systems,Bachelor,2.43,"Excel, Data Visualization, Power BI, Python, SQL","L4, L4, L4, L1, L4"
U0409,Linh,Hoang,Male,Hanoi,Marketing,Bachelor,2.3,"Excel, Power BI, Social Media, Marketing Strategy, Communication","L3, L4, L2, L2, L1"
U0410,Tuan,Vo,Female,Hanoi,Business Administration,Master,3.9,"Project Management, Leadership, Negotiation, Excel, Communication","L1, L4, L1, L4, L2"
U0411,Khanh,Tran,Male,Ho Chi Minh,Business Administration,Master,2.38,"Leadership, Project Management, Communication","L1, L1, L1"
U0412,Linh,Le,Female,Da Nang,Business Administration,Master,3.72,"Communication, Leadership, Negotiation","L3, L3, L3"
U0413,Minh,Dang,Male,Ho Chi Minh,Computer Science,Bachelor,2.23,Machine Learning,L4
U0414,Trang,Tran,Male,Da Nang,Computer Science,Bachelor,3.74,"Java, Python","L1, L2"
U0415,Linh,Vo,Male,Hanoi,Marketing,Master,3.2,"Communication, Social Media, Excel","L2, L2, L1"
U0416,Hoa,Hoang,Male,Ho Chi Minh,Finance,Bachelor,3.7,"Data Analysis, Accounting, SQL, Excel","L3, L2, L4, L3"
U0417,Hoa,Phan,Female,Hanoi,Computer Science,Bachelor,3.73,"Data Structures, Java, Machine Learning, Python, R","L2, L3, L4, L3, L4"
U0418,Linh,Nguyen,Male,Da Nang,Information Systems,Master,3.19,"Python, Data Visualization, Power BI, Excel","L2, L3, L1, L1"
U0419,Nhi,Phan,Male,Hanoi,Marketing,Bachelor,3.84,"Communication, Power BI, Excel","L1, L1, L4"
U0420,Trang,Pham,Male,Ho Chi Minh,Finance,Master,3.17,"Accounting, Data Analysis, Power BI, SQL, Excel","L2, L4, L4, L1, L2"
U0421,Minh,Tran,Female,Da Nang,Information Systems,Bachelor,3.43,"Power BI, Data Visualization, Excel, SQL, Python","L2, L2, L4, L2, L4"
U0422,Linh,Pham,Male,Da Nang,Business Administration,Bachelor,2.83,"Communication, Leadership, Negotiation, Project Management","L2, L3, L3, L4"
